4.995648389904264741e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.333333333333333481e-01 9.847328244274808906e-01 9.159663865546218142e-01 7.980769230769231282e-01 6.354166666666666297e-01 3.750000000000000000e-01 2.183262376227246282e-01 2.641071687851980210e-01 1.892425812169560573e-01 1.341311744156861163e-01 8.686818994256445547e-02 1.254357205388135221e-01 2.876912808938126287e-01 2.434240770155564892e-01 6.977612439018957557e-01 2.404816080053071847e-01 0.000000000000000000e+00
8.616187989556135796e-02 1.000000000000000000e+00 1.000000000000000000e+00 2.733333333333333171e-01 3.053435114503816883e-01 3.277310924369747913e-01 3.461538461538461453e-01 3.437500000000000000e-01 2.386363636363636465e-01 7.344185730902229314e-02 7.083681514907426424e-02 1.048755571928796163e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.420217861041187524e-01 5.079699676985364176e-01 0.000000000000000000e+00
5.839860748476936037e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.666666666666666838e-02 3.053435114503816675e-02 3.361344537815125905e-02 3.846153846153846367e-02 4.166666666666666435e-02 3.409090909090908839e-02 1.294938786788172314e-01 4.095228601141543551e-02 1.505314052145820779e-02 1.716691635383196449e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.519190929139474289e-01 2.708301042202699849e-01 0.000000000000000000e+00
7.310704960835509025e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.133333333333333470e-01 2.442748091603053340e-01 2.436974789915966333e-01 2.596153846153846367e-01 2.187500000000000000e-01 1.704545454545454419e-01 5.927213543243013971e-01 5.072621261110874524e-01 3.988024541357049202e-01 1.244544714554923215e-01 3.809097246519508803e-03 5.102344167667358489e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.413379073756435345e-01 5.057008053666310898e-01 0.000000000000000000e+00
1.044386422976501250e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.999999999999999778e-02 6.870229007633588125e-02 7.563025210084033112e-02 6.730769230769230449e-02 6.250000000000000000e-02 3.409090909090908839e-02 1.654096842290631308e-01 1.043607854793222184e-01 4.610697424491722041e-02 4.816407609923354857e-03 7.801924765176065696e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.730970573166115800e-01 1.322438047528411709e-01 1.000000000000000000e+00
8.198433420365535129e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.266666666666666607e-01 3.740458015267175695e-01 3.949579831932772955e-01 4.326923076923077094e-01 4.375000000000000000e-01 3.181818181818181768e-01 1.215921087843852694e-01 1.434006424177781958e-01 2.204843001361778826e-02 5.455197602668575806e-03 3.047262240037610994e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.061816399723778614e-01 4.281648924627852182e-01 0.000000000000000000e+00
2.550043516100957142e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.333333333333333370e-02 8.396946564885496289e-02 8.403361344537815802e-02 8.653846153846153633e-02 8.333333333333332871e-02 9.090909090909091161e-02 3.693161557681851059e-01 1.528546273945234624e-01 9.952301163272302131e-02 5.958392380860722155e-03 1.392950824849355760e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.794925486177628482e-01 3.325252800803508157e-01 1.000000000000000000e+00
4.369016536118363603e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000111e-01 2.290076335877862523e-01 2.436974789915966333e-01 2.692307692307692180e-01 2.500000000000000000e-01 2.045454545454545581e-01 3.755799260295539233e-01 2.695056866833309694e-01 2.124077350663559349e-01 9.666278994415582193e-02 1.615138440993412611e-02 6.092014843816275296e-03 3.437300588989286934e-04 0.000000000000000000e+00 6.633400904412911636e-01 3.115448283558492903e-01 1.000000000000000000e+00
1.575282854656222808e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.799999999999999822e-01 5.267175572519083859e-01 5.042016806722688926e-01 4.807692307692307820e-01 4.062500000000000000e-01 2.613636363636363535e-01 7.086206165440727123e-01 2.973194383124604934e-01 2.614258975093564086e-01 9.516113652415221502e-02 3.864412737532826880e-02 2.575293160893504796e-02 9.166696279210528181e-03 2.328984534881799965e-03 7.248045265197921028e-01 3.795824989305178199e-01 0.000000000000000000e+00
8.781549173194082014e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.333333333333333148e-01 3.435114503816794063e-01 3.445378151260504174e-01 3.173076923076922906e-01 2.916666666666666852e-01 2.045454545454545581e-01 1.104216168140647325e-01 1.238830085499120492e-01 9.450402852483620608e-02 8.078775933944248866e-02 6.937359878442432570e-02 9.979976222230349525e-02 2.403533699945047120e-01 2.250273993416382901e-01 6.725802499387406597e-01 3.152647666048743469e-01 0.000000000000000000e+00
4.125326370757180228e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.866666666666666807e-01 3.053435114503816883e-01 3.025210084033613245e-01 3.173076923076922906e-01 2.812500000000000000e-01 2.159090909090909116e-01 2.607609313568586829e-01 1.350521227823896775e-01 6.468346421345613773e-02 2.192270433612380706e-02 3.482668759210821342e-03 2.765366054012206171e-03 5.893597947657035728e-03 8.335943951459673373e-03 9.076073154975383694e-01 1.770132615798578612e-01 1.000000000000000000e+00
5.108790252393385911e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.066666666666666874e-01 6.564885496183205937e-01 6.806722689075630495e-01 7.019230769230768718e-01 7.291666666666666297e-01 5.795454545454545858e-01 7.339488635385199577e-02 7.071316395808670274e-02 1.800429285948012756e-02 2.291565818701869501e-03 1.196930382095181579e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.867278519079550225e-01 3.088416732282245336e-01 0.000000000000000000e+00
1.914708442123585763e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.666666666666666574e-01 1.908396946564885621e-01 1.932773109243697551e-01 2.115384615384615363e-01 2.187500000000000000e-01 1.477272727272727348e-01 1.491952768066997226e-01 1.764956030681171795e-01 1.556856479392890735e-01 2.181217348872281983e-02 3.664298812318359574e-03 1.243668403851909236e-03 6.477147508698087933e-04 1.245969470184365383e-03 7.893074335612930703e-01 1.595481515006851037e-01 1.000000000000000000e+00
7.946040034812881236e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.799999999999999600e-01 6.106870229007633766e-01 6.218487394957983305e-01 6.730769230769231282e-01 7.083333333333333703e-01 6.704545454545454142e-01 1.540005489831044738e-01 1.962784234469559241e-01 8.248369389554220665e-02 2.594779406881701431e-02 3.984776679043438435e-03 4.634152469785838050e-04 5.229210352186054603e-04 0.000000000000000000e+00 6.451538170234567549e-01 2.184533736739970866e-01 0.000000000000000000e+00
4.917319408181026752e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.599999999999999867e-01 3.969465648854961781e-01 4.201680672268907624e-01 4.519230769230769273e-01 3.958333333333333148e-01 3.295454545454545303e-01 1.553145241017145906e-01 2.006364787395729932e-01 2.172433300048424998e-01 6.263809558595914706e-02 7.736370706393890656e-03 2.319613724435103802e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.363034906774186261e-01 3.346890441618670664e-01 0.000000000000000000e+00
